D1_1,0.603452400207328
d1_1_GFP,1.26839723077315
WT_U2AF1,1.05667981301503
SRSF2_c1_2,0.876303843490621
SRSF2_c1_7,0.925566873576782
SRSF2_c1_8,1.70721320056769
ASXL1_34_1_repeat,1.07303905874232
ASXL1_41_1,0.845372647209897
ASXL1_48_3,0.809180070409127
SfA_2_1,0.540774626552102
SfA_16_1,0.749626743126869
SfA_40,1.15243439250707
SfAN_7_1,1.43946344875269
SfAN_12_1,0.704617102265197
SfAN_17_1,0.918907692102545
SfANF_1,2.70344952988449
SfANF_8,0.945029743154699
SfANF_49_1,1.30322212593474
SfAN_NPM1c_pool_1,1.73434050808947
SfAN_NPM1c_pool_2,0.883858245592856
SfAN_NPM1c_pool_3,1.13079275479585
